feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,class
1.539044830285346110e+00,1.345542979380202064e-01,-8.419589457371730312e-02,4.203011401033610039e-01,-7.332382698129006338e-01,-6.434986796682885535e-01,-1.057616131238227286e+00,2.255552765339493004e-01,1.563671849844752382e+00,-1.603582211478218555e+00,1.000000000000000000e+00
2.534705695920819735e-01,1.003473831383669967e+00,8.299460366095726682e-01,-1.983571926267377883e-01,5.129271773420833735e-01,-2.584133215793901761e-01,-1.367714985731152577e+00,-1.416992907758762854e+00,-5.417509126736403946e-01,1.222080666464653520e+00,-1.000000000000000000e+00
1.339066611955282760e+00,-1.603284768953279205e+00,-7.756622271354367548e-01,6.594235132118274612e-01,-1.626707914861162119e-01,-1.821363547782766934e-01,-1.365311577708719915e+00,1.182119901870888556e+00,-1.388683682736065350e+00,-1.611417261375507115e+00,-1.000000000000000000e+00
5.391537386350295780e-01,4.821221113162804106e-01,-1.076354312707247934e-01,1.602099176823942317e+00,1.496024137707813173e+00,-3.159095759798873915e-01,-1.311604835256886092e+00,-1.064140861800088489e+00,-9.285423059602484486e-01,-1.128075423291752699e+00,-1.000000000000000000e+00
8.206066816631339689e-02,7.862439480222574995e-01,-4.006296399833177979e-01,-1.044839050697364602e+00,3.694149167770968134e-01,-3.684517374761598907e-01,3.370579283654697167e-01,-1.621650203926247924e+00,1.383246432134962456e+00,2.903558171197547222e-01,1.000000000000000000e+00
1.453339879572461912e+00,1.264149691417365551e+00,-8.419589457371730312e-02,-3.896037787483849768e-01,1.525416612101787583e+00,1.185767057408283698e+00,9.141531289145800043e-01,1.606215641699664909e+00,1.738760818889149018e+00,2.052048216439495976e-01,1.000000000000000000e+00
8.206066816631339689e-02,5.255680879885635814e-01,-1.896738097102506904e-01,1.927878682350376849e+00,-1.670467533776492097e-01,9.911527904107472198e-01,-1.332041041503592371e+00,1.540041400562630614e+00,9.559268367117012000e-01,-8.148341173690402117e-01,-1.000000000000000000e+00
-8.892621065797083890e-01,-1.255716955575018945e+00,-1.427947363162362926e-01,9.694193073276999306e-03,1.148502412954358176e+00,-1.634179476884940918e+00,1.058774251864269100e+00,9.279461006932395728e-01,1.204678268871873792e+00,5.764792768761386466e-01,1.000000000000000000e+00
3.963121541135558035e-01,-1.342608908919583621e+00,2.791169242298979780e-01,-1.893191109444250397e+00,-1.167090302003420899e+00,-1.247007342839191679e+00,-1.595053143476008461e+00,-1.231360527367493241e+00,1.381556102468374236e+00,1.217300541037201755e+00,-1.000000000000000000e+00
2.492403435772390027e-02,1.090365784728234644e+00,-8.419589457371730312e-02,1.086625959383584084e+00,-1.719174384244421594e+00,-4.028366410978820311e-02,-1.408255724385403918e+00,-6.952551751691957715e-01,1.553152810623676494e+00,1.011241058189055630e+00,-1.000000000000000000e+00
-1.146376958718361205e+00,-7.343652355076294436e-01,3.025564609269055238e-01,7.024955175951874686e-01,1.974045381561123080e-01,1.945422612562096032e-01,1.580989008020005970e+00,4.563335884059411818e-01,-1.145308418012185525e+00,-8.863032056074592324e-01,1.000000000000000000e+00
-1.432060127761308754e+00,5.255680879885635814e-01,2.791169242298979780e-01,-8.790732669564810253e-02,2.892134517561659179e-01,1.407484161055450489e+00,1.688102005534784178e+00,1.026209227156553272e+00,-9.914789461711853713e-01,-9.801976337603504064e-01,1.000000000000000000e+00
1.596181464093935576e+00,-1.695675387679567991e-01,-8.928599106204740954e-01,-7.455124197181526302e-01,2.931192423159819857e-02,-5.172899286170978828e-01,6.110005488432550536e-01,1.023924237594998621e+00,-5.511774499271480249e-02,-1.530179772511286895e+00,1.000000000000000000e+00
8.534052245822718596e-01,1.698609458140190487e+00,1.501994723963566980e-01,9.205325596135623956e-01,-3.335494557125329163e-01,8.869677323019308224e-01,-1.323613465763109787e+00,9.022366428492948343e-01,-1.570694925945707920e+00,-1.295798211819495060e+00,-1.000000000000000000e+00
1.624749780998230309e+00,-1.559838792280996200e+00,1.287017002201217952e+00,-6.232640856218583103e-01,-1.000727031877965523e+00,5.598677122582438326e-01,-2.325073154583867097e-01,1.583164455257794589e+00,-9.668183115814810158e-01,-1.502771884033412331e+00,1.000000000000000000e+00
4.534487879221452133e-01,1.003473831383669967e+00,-2.717121881497769897e-01,4.861835162727827786e-01,1.572714176046426493e+00,1.315667899623848891e+00,-6.992132319353601133e-01,1.036336942349041168e+00,-1.423915039465390109e+00,1.344841970631607708e+00,-1.000000000000000000e+00
-3.644282546570799895e-03,6.124600413331282578e-01,1.287017002201217952e+00,5.686141301949464433e-01,-1.209296669883271447e+00,7.966489170443007417e-01,-8.904920384575469583e-02,1.591248427540540078e+00,1.380743181806412201e+00,9.837204912223648234e-01,-1.000000000000000000e+00
9.962468091037456341e-01,1.655163481467907260e+00,9.823030251401215773e-01,-9.628304134620824239e-01,1.015549285689632431e+00,-1.676907980820259825e+00,1.301797379807294819e+00,2.428965012031649995e-01,-3.937756088955834954e-01,1.441284767024601177e+00,-1.000000000000000000e+00
-4.607373530152868990e-01,-1.646730745625560877e+00,9.160063065383830527e-02,-1.208900210743365067e+00,-1.472672979729682030e+00,1.482868819826310691e+00,-3.516429490815609765e-02,1.195154100541691244e+00,-1.416533239480747497e+00,4.991985891234654860e-01,-1.000000000000000000e+00
-1.032103691101182052e+00,8.296899246945406148e-01,-3.185912615437919149e-01,-9.017957054715544096e-01,3.088914679057679913e-01,-1.469511253079123669e+00,-6.804476843644617912e-01,-8.518934403837269409e-01,3.026622321363817147e-01,-1.388480762032550553e+00,1.000000000000000000e+00
-1.603470029187077373e+00,-8.647031655244772352e-01,-4.357889450288293109e-01,2.710496738601503863e-01,-1.418747904087116929e+00,-1.152373832942443554e+00,1.577423794578395100e+00,-1.492503423342798730e+00,-1.061549597741362705e+00,1.076888508725392990e+00,1.000000000000000000e+00
5.677220555393243107e-01,7.862439480222574995e-01,-4.592284817258366902e-01,1.019933387975350492e+00,1.319923235130834982e+00,-4.921470561335197225e-01,1.595513630490006163e+00,-2.601362799271100118e-02,-1.264106839913415659e+00,-1.740398815456218884e-01,1.000000000000000000e+00
-6.078091635516030128e-02,1.345542979380202064e-01,-1.549166938136682381e+00,1.170460911719687358e+00,-5.670150766323063252e-01,-1.608887521502345708e+00,9.827742312753158238e-01,-1.705844700890841947e+00,-6.911396426697140605e-01,4.884819215134085790e-01,1.000000000000000000e+00
1.339066611955282760e+00,-1.429500862264148298e+00,-2.064836745470846502e+00,5.814861070515763286e-01,3.746201012168500766e-01,2.191579246856567020e-01,-9.007776204622803817e-01,1.104927545609613926e+00,9.344574713634737906e-01,1.312033274737036015e+00,-1.000000000000000000e+00
-1.489196761569898220e+00,-1.516392815608714306e+00,-4.903658952820640071e-02,-1.256360772670291892e+00,-1.163659964827412630e+00,1.631002365014539990e-01,-5.181749640389680112e-01,1.561445328336163119e+00,-3.769187269217891822e-01,1.684792509086491918e+00,-1.000000000000000000e+00
1.596181464093935576e+00,7.427979713499759384e-01,-7.522226904384298196e-01,-4.283614934850697997e-01,-2.334257545903329900e-01,9.839962459274276263e-01,3.168213184465586973e-01,1.441232679770037217e+00,8.296902871580913441e-01,-8.714067034184336258e-01,1.000000000000000000e+00
-3.221259945086549920e-02,-4.736893754739339157e-01,5.369518278969795944e-01,1.075873993401845752e+00,1.286332917367090031e-02,-5.967548920776614141e-01,-9.901789374210347994e-01,5.470777962487373136e-01,4.220862686031068844e-01,-4.379766436577574029e-01,-1.000000000000000000e+00
-3.178957684938131800e-01,-2.130135154402398867e-01,-1.724963463364238558e+00,2.437967315146011005e-01,-5.926710675584599963e-01,1.348972196511541100e+00,-8.344606668852820874e-01,-1.045132812673248979e-01,6.692549368734732607e-01,3.639310817061593983e-01,-1.000000000000000000e+00
-1.660606662995666838e+00,1.046919808055952972e+00,-2.248331147557620924e-01,3.032819411109016761e-01,-8.740693674877657582e-01,3.377153072328071826e-01,5.403062449306252901e-01,7.785015078792447696e-01,-1.585014006729800640e+00,-5.647483663875741966e-01,1.000000000000000000e+00
3.677438372092610153e-01,-2.999054687848046186e-01,-7.873819954839407220e-01,-1.066258587323465568e+00,1.116928931887685023e-01,1.583020482132150297e+00,-1.047732820330433023e+00,6.246359045609171101e-01,-1.613102899342523378e+00,1.384560307459692829e+00,-1.000000000000000000e+00
1.567613147189640843e+00,4.216367921172400023e-03,1.287017002201217952e+00,-5.923888953961190529e-01,-2.792336921210009093e-01,-2.929388358734119971e-02,-1.316081928041465121e-01,-1.560569661479902948e+00,-1.042451450651949996e+00,1.395285453997092973e-01,1.000000000000000000e+00
-1.374923493952719289e+00,-3.867974221293692949e-01,-1.427947363162362926e-01,4.194403076621232018e-01,-1.335689805551514009e-01,-2.293879187385919893e-01,-2.535149540101204746e-01,6.068350473555989694e-02,-2.708066794064487026e-01,-3.231145999806271929e-01,-1.000000000000000000e+00
4.534487879221452133e-01,1.394487621434213231e+00,1.150401673508457956e-01,8.681298067298804932e-01,4.446046034586093043e-01,-1.163756005528050919e+00,-1.591280546138776453e+00,-8.283940617714790067e-01,-3.210316910361654119e-01,1.490340409682570311e+00,-1.000000000000000000e+00
2.534705695920819735e-01,-6.474732821630648782e-01,-7.405029220899258524e-01,-9.451681572559740285e-01,2.656269053711831085e-01,-2.554644261013380158e-01,-1.024130055592942901e+00,-3.634215541697357055e-01,-1.057119276700120292e+00,7.522226618041070179e-01,-1.000000000000000000e+00
-2.036225008766341105e-01,5.255680879885635814e-01,1.150401673508457956e-01,2.085599902532561944e-01,-1.627831710279633581e+00,7.893770571069269604e-01,-6.430154232328545438e-01,-1.180685789277976738e+00,6.931985020804190545e-02,9.325546900332032374e-01,-1.000000000000000000e+00
3.677438372092610153e-01,3.083382046271511134e-01,6.072704379880019543e-01,1.015055337474999764e+00,-1.040152444501574180e+00,8.609531930314572312e-01,-7.808212620263796921e-01,-2.667004276168610244e-01,-1.713655450812243020e+00,-1.133566991995461848e+00,1.000000000000000000e+00
1.391973019749029039e-01,4.766234459345550234e-02,8.651053416550841257e-01,-1.699162853002680107e+00,2.505274268355783818e-01,-1.360149287064827295e+00,6.318275997679021483e-01,-1.222575790004843954e+00,5.092483062815649220e-01,-1.103392919653318094e+00,1.000000000000000000e+00
-1.003535374196887098e+00,3.517841812994326745e-01,-1.338211107863615634e+00,6.418319869690050639e-02,-7.821235263964799733e-01,1.043735105891208104e+00,-3.712069974621167723e-01,-3.111407083805027840e-01,-1.196465877230290742e+00,1.560124719168816343e+00,-1.000000000000000000e+00
1.139088393625219409e+00,7.862439480222574995e-01,3.611553026694239166e-01,-1.250422716732496387e+00,-1.913484365371334872e-01,1.074140096889162066e-01,-3.282005304137031731e-01,-1.679626209231927847e+00,5.261180565446526014e-01,1.692254570429454485e+00,-1.000000000000000000e+00
-1.403491810857014022e+00,1.394487621434213231e+00,1.287017002201217952e+00,2.597947116676505019e-01,-1.304100429727959254e+00,-1.116304847034454012e-01,9.320549945327799568e-01,6.660619176636364269e-01,1.605981450055321114e+00,-8.054310463290176303e-01,1.000000000000000000e+00
-9.463987403882979654e-01,-7.778112121799110046e-01,9.562252214312399676e-03,4.698884645321699249e-01,1.471769612041236241e+00,2.601547031726916814e-01,1.091670514419946780e+00,7.173832232812158427e-01,-1.219076836046520951e-01,3.686203713551027827e-01,1.000000000000000000e+00
-1.750541839723392945e-01,1.133811761400517648e+00,-6.115854702563849887e-01,-6.888966515926470136e-01,7.706144764289172278e-01,-3.214310537047401217e-01,4.079817208420563057e-01,1.553091419473691781e+00,-9.123600377420454377e-01,-8.619105215357832916e-01,1.000000000000000000e+00
9.105418583908614361e-01,-4.302433988016524102e-01,-6.115854702563849887e-01,-8.558171256689550699e-01,6.971040714338703204e-01,-1.079081310007679706e+00,2.446532031269649937e-02,-1.728963447437895429e+00,8.765077834553681724e-01,6.905747638459652782e-01,-1.000000000000000000e+00
-5.178739868238765309e-01,1.090365784728234644e+00,1.287017002201217952e+00,1.302218912431542197e+00,-1.652709689898299139e+00,-6.463376031536637312e-01,4.599643180008879811e-02,-8.517685821984217753e-01,-1.190399445556518332e+00,4.444969786718773741e-01,-1.000000000000000000e+00
-2.607591346852236036e-01,-9.081491421967587963e-01,1.287017002201217952e+00,-9.513156757505719652e-02,-1.488063605383357357e+00,1.317830612809664181e+00,1.346642755507813094e+00,1.462016418948040464e+00,-5.817451685097523306e-01,1.895102863293414985e-01,1.000000000000000000e+00
-4.036007192066973781e-01,1.345542979380202064e-01,-8.419589457371730312e-02,8.204126829773303875e-01,-2.422258705011393898e-01,1.769169678459676098e-01,7.407456873948579101e-01,7.277113062146161049e-01,-9.054037363720768283e-01,5.782240531370140824e-01,-1.000000000000000000e+00
-6.078091635516030128e-02,1.133811761400517648e+00,1.287017002201217952e+00,9.655725011444210582e-02,-1.065390170384602486e+00,1.245931826638244200e+00,1.034189744350793250e+00,-7.512166274593176096e-01,-1.503744205831298641e+00,-1.707265593528405123e+00,1.000000000000000000e+00
-1.660606662995666838e+00,7.862439480222574995e-01,8.416658049580766354e-01,8.841345385099188547e-01,8.823055994079997966e-01,-9.374789859065305597e-01,1.564547779047640308e+00,4.976883382650725829e-01,5.260832003244961808e-01,1.109336998349119918e+00,1.000000000000000000e+00
5.105854217307348453e-01,-1.603284768953279205e+00,-2.559705283119889999e-02,-1.627379554843908727e+00,1.452689353873344080e+00,3.705015214290358072e-01,1.380180010933425017e-01,1.441326870270984994e-01,-7.156093413446291684e-01,1.047659477365882719e+00,-1.000000000000000000e+00
-4.607373530152868990e-01,-9.081491421967587963e-01,8.651053416550841257e-01,-3.828589033852726198e-01,-4.697271020592014845e-01,1.265263261235298309e+00,-1.634038309602042771e+00,1.460808719639344444e+00,6.373599862632538526e-01,-7.594535731655398525e-01,-1.000000000000000000e+00
8.248369076779771270e-01,4.821221113162804106e-01,-2.157516134191499874e-03,-1.719416141480729909e-02,-1.235960152605052986e+00,2.429571517723922991e-01,7.267162843541643547e-01,-2.044928098674463068e-01,-1.672207494708698006e+00,1.578704317847823280e+00,1.000000000000000000e+00
1.453339879572461912e+00,1.780002746103032940e-01,6.424297430335134118e-01,1.252094833657018791e+00,-5.029980545661414393e-01,-8.026311426251008241e-01,6.698247559324910227e-01,1.503672715227815537e+00,2.973099052173241996e-01,-2.846599795463495841e-01,1.000000000000000000e+00
-1.179175501637498014e-01,-5.171353521462170866e-01,-1.935919293637305305e+00,-2.558358024695671418e+00,1.105616302238162207e+00,-1.365294464112104089e+00,1.131993411452275389e+00,-1.966508691432805878e-01,1.505807200782215638e+00,1.630689754179582618e+00,-1.000000000000000000e+00
4.248804710178504807e-01,-4.302433988016524102e-01,3.494355343209203935e-01,-3.941138655777737809e-01,4.461834482399484880e-01,3.639627792452890809e-01,8.304101125612914913e-01,-1.724931594292240300e+00,-8.654078937947233818e-01,1.203990965170812499e+00,1.000000000000000000e+00
-1.750541839723392945e-01,1.177257738072800874e+00,-8.811401422719705723e-01,-5.819947656448557494e-01,5.792365273650516011e-01,1.572694196740469286e+00,1.132869896845497770e+00,-6.552512039962475887e-01,-2.659398159687783036e-01,-4.683055287037575787e-01,1.000000000000000000e+00
8.819735414865667034e-01,1.046919808055952972e+00,1.146379782019173232e+00,2.991263146984929899e-01,3.028699403995420078e-02,-4.063274358304327927e-01,3.330267570007692801e-01,-1.620709249441437017e+00,9.592768572951599904e-01,8.702809097573638297e-01,1.000000000000000000e+00
-6.078091635516030128e-02,-1.299162932247302171e+00,-2.482726514527696104e-01,-1.651675284567792223e+00,1.418848519896258598e+00,-6.936298045014434033e-01,9.352719781219903661e-01,1.513236784651684319e+00,-6.933905296154965203e-01,-9.254302535564303822e-01,1.000000000000000000e+00
1.339066611955282760e+00,-6.474732821630648782e-01,1.287017002201217952e+00,8.621883749785906881e-01,-6.246011583021560121e-02,-7.042609937004762344e-01,-8.439801820260149912e-01,9.098100171490469679e-02,1.078320837530932108e+00,1.268274235623297663e+00,-1.000000000000000000e+00
-4.036007192066973781e-01,7.862439480222574995e-01,4.549134494574537113e-01,-1.979082094318954099e-01,-7.249605851787720157e-02,1.969127199185632948e-01,-8.525433065702294755e-01,7.178000760471924258e-01,1.201518190814096387e+00,-2.110243434003424012e-01,-1.000000000000000000e+00
3.963121541135558035e-01,-9.515951188690420226e-01,-1.642925084924712342e+00,-2.615861793890491005e-01,-2.252979202289097094e-01,-1.485461915662611210e+00,-1.578263613241165597e+00,1.302297637290780408e+00,7.417609710756799535e-01,2.086992797484260864e-01,-1.000000000000000000e+00
1.710454731711114729e+00,1.437933598106494903e+00,-1.279612266121096908e+00,1.672263676997369844e-02,-1.517014396862328862e+00,5.671571900474718930e-01,-8.600177970910412029e-01,-1.521744909559349823e+00,2.068614411366500039e-01,-7.950516703959589759e-02,-1.000000000000000000e+00
-9.463987403882979654e-01,1.003473831383669967e+00,1.193258855413187991e+00,1.749375792172545907e+00,-6.779513212957590795e-01,-4.092459280493879747e-01,1.052544939524338030e+00,9.355168117417529683e-02,-3.884346087781859747e-01,1.186995501495193839e+00,1.000000000000000000e+00
-4.321690361109922218e-01,-1.646730745625560877e+00,1.099500708625158474e+00,-1.486513609322405616e+00,-8.291488827888016111e-01,-1.413662130077982582e+00,-1.626584854974509053e-01,9.534164673987840510e-01,-3.967577910923683060e-01,-4.452100487053434752e-01,-1.000000000000000000e+00
2.820388864963767062e-01,1.655163481467907260e+00,-1.853880915197779533e+00,-1.890473579580733920e+00,-4.033946651823099895e-03,1.391148105266367674e+00,1.035600857061328428e+00,-2.940201508794462737e-01,9.068969009490339406e-02,-1.662964104011520838e+00,1.000000000000000000e+00
-7.749888389625293472e-01,-4.736893754739339157e-01,-3.068714931952880032e-01,-1.580331004283493102e-01,1.323821645233166922e-01,2.708275777327547873e-01,-1.524192611624123561e+00,-1.511358449098413770e+00,-1.061926245346500153e+00,-1.587069759192059948e+00,-1.000000000000000000e+00
7.105636400607980852e-01,9.600278547113884065e-01,-3.731682117970239881e-02,4.855049777602767902e-01,-7.869551545693259653e-01,-9.516921696206234182e-01,-1.028035219053511362e+00,-1.329827596200233941e+00,1.259413642538897760e+00,1.652127954751855698e+00,-1.000000000000000000e+00
7.105636400607980852e-01,1.568271528123342584e+00,1.287017002201217952e+00,-1.330962875097430720e+00,5.479898260594164849e-01,5.487226098973820021e-02,-5.553470962119143595e-01,1.567231054678626778e+00,-9.259582203791152377e-01,1.442179079234925387e+00,-1.000000000000000000e+00
3.677438372092610153e-01,1.003473831383669967e+00,-1.115535509242044920e+00,-6.568871880325702906e-01,-1.083800290970395652e+00,-3.195609846404616761e-01,1.722358829947481906e+00,2.392103150034629866e-01,3.490376795561451750e-01,-3.055792605882891033e-01,1.000000000000000000e+00
-6.892838882496450381e-01,-1.168825002230454491e+00,-1.662342730132436996e-01,-2.400451134771260930e-01,-5.335036665616590262e-02,3.377320311058564783e-01,-1.363444179987876037e+00,-1.244236111006677969e+00,1.153864402829667846e+00,8.482741109584660544e-01,-1.000000000000000000e+00
-1.403491810857014022e+00,1.742055434812471937e+00,-1.631205316576208597e+00,5.750686855974842526e-01,1.023696024372141800e+00,1.035178049015775148e+00,-1.343922961194375265e+00,7.978889614759505644e-01,-1.156163844131492979e+00,4.108390512957199037e-01,-1.000000000000000000e+00
-9.749670572925925871e-01,1.133811761400517648e+00,-1.387728448269489982e-02,-2.408249263944833019e-01,6.625176054680100846e-01,-3.983927895008255726e-01,-3.782234825696009772e-01,-4.865741908157997786e-01,-2.613186040308999036e-01,-6.948029679846543516e-01,1.000000000000000000e+00
1.024815126008040478e+00,9.110832126573860379e-02,-1.713243695015734813e+00,9.383669823079190397e-01,-1.078382010553606829e+00,-1.004165317346996433e+00,5.246717029672709476e-01,-1.329943863534531090e+00,-1.029796789116547595e+00,5.972524811032580150e-01,-1.000000000000000000e+00
1.024815126008040478e+00,1.351041644761930227e+00,-1.279612266121096908e+00,9.319461850403325531e-01,1.516407733576120020e-01,1.082512968244044860e+00,1.907530056070901037e-01,1.990899355225244916e-01,1.502684507653347490e+00,-1.300599865230266827e+00,1.000000000000000000e+00
-1.317786860144129824e+00,-1.429500862264148298e+00,1.287017002201217952e+00,5.224903904120596909e-01,1.213616015753518074e+00,-4.381202541499840120e-01,3.825817720699388746e-01,-1.014609053011782613e+00,1.104221938887000043e-01,6.084729093966530222e-02,1.000000000000000000e+00
-9.463987403882979654e-01,1.742055434812471937e+00,-1.760122768409749572e+00,-8.871311716490519750e-01,-1.255408668061739896e-01,-7.717697467959531155e-01,1.559409420999476437e+00,-1.300885964127452166e+00,5.814318042678487952e-01,1.354257243210323924e+00,1.000000000000000000e+00
7.677002738693876616e-01,-1.212270978902735941e+00,-1.193551996192288023e-01,-2.044809183067607117e-01,3.245789749877898145e-01,1.512186069696966895e+00,-8.410011133284273077e-01,4.496279700403594259e-01,7.634787450447001467e-01,-1.526442280011383490e+00,1.000000000000000000e+00
-7.178522051539397708e-01,-2.130135154402398867e-01,1.287017002201217952e+00,-1.114080361294362831e+00,-4.077442418750341080e-01,1.516552682597824386e+00,1.427434124105696922e+00,-4.211527717888088884e-01,2.771246656206060033e-01,-1.045923670129031091e+00,1.000000000000000000e+00
5.105854217307348453e-01,-6.909192588353464393e-01,-6.819040803474073487e-01,2.280586890006721934e-01,-1.570006967729731029e+00,-1.575816243805891359e+00,-2.292553490297079971e-02,1.381261294379479532e+00,-1.123609496579697664e+00,-1.044172453582861371e+00,-1.000000000000000000e+00
5.349235126201860174e-02,-3.867974221293692949e-01,1.287017002201217952e+00,-9.886958964611654022e-01,-1.648024395401148201e+00,-1.028055396248806597e+00,-6.609863528316833881e-01,6.897294834769243099e-01,4.078422600148406962e-01,-4.104081481574166079e-01,-1.000000000000000000e+00
-1.489196761569898220e+00,1.264149691417365551e+00,-6.233052386048885118e-01,3.751428829800591003e-01,-5.340409479040055807e-01,-1.223573577578578764e+00,-1.206342799930577137e+00,-4.501224503239842911e-01,-1.409571155510802032e-01,-2.206013702446394109e-01,-1.000000000000000000e+00
3.677438372092610153e-01,4.386761346439972953e-01,-2.146875123910372274e+00,-7.531147517090084342e-01,-1.548844159288627065e+00,3.451814216446620898e-01,1.561076941654657269e+00,8.255776712905031900e-01,1.637310276474032378e+00,-6.235203592671579864e-01,1.000000000000000000e+00
-5.178739868238765309e-01,1.345542979380202064e-01,-2.559705283119889999e-02,7.284082619832009664e-01,4.934761941011838737e-01,-1.459588383693445124e+00,2.288333825723040116e-01,1.303377914867837495e+00,-9.798426643614696063e-01,-4.320243255786772041e-01,-1.000000000000000000e+00
1.567613147189640843e+00,7.427979713499759384e-01,-1.209293656030074438e+00,-2.826445039711784069e-01,1.051105888553942380e+00,-1.648797249494949657e+00,7.090385948340095501e-01,2.497829616494152971e-01,2.990679214976896261e-01,-1.086045333595156315e+00,1.000000000000000000e+00
-4.036007192066973781e-01,4.216367921172400023e-03,2.087983141388755903e-01,-1.094699816019273131e+00,4.883749087206710748e-01,-1.493428270433657445e+00,-3.502351918630703942e-01,1.090214430160441061e+00,1.660547521457758302e+00,-1.329720796720799125e+00,1.000000000000000000e+00
-1.232081909431245403e+00,5.255680879885635814e-01,-6.701843119989033815e-01,9.581256186944540065e-01,1.040324788825111924e+00,-1.865910829757866096e-01,8.272851406833359178e-01,-1.600835460374992580e+00,8.257087407479221097e-01,1.508924802347354488e+00,1.000000000000000000e+00
5.677220555393243107e-01,-2.564594921125215032e-01,1.204978623761691958e+00,7.349168304016595599e-01,-1.705125123303866896e+00,4.634641223984282132e-01,-1.600220563620156744e+00,-4.749522568007689127e-01,6.660121511975349851e-01,4.056965850642845761e-01,-1.000000000000000000e+00
1.139088393625219409e+00,4.216367921172400023e-03,9.823030251401215773e-01,2.036559622010060355e+00,1.881550971698275898e-01,4.359404971598210277e-02,-8.200758495638822421e-01,-4.823300855623262051e-01,1.409268392552445848e+00,1.604345907497691570e+00,-1.000000000000000000e+00
-6.607155713453503054e-01,1.351041644761930227e+00,3.494355343209203935e-01,1.424413071391804897e-01,7.050897238692978020e-01,2.989108729103204798e-01,1.701318784714893617e+00,-2.145665416035949860e-02,9.806142379711991763e-01,1.525680951253847395e+00,1.000000000000000000e+00
-2.036225008766341105e-01,-1.342608908919583621e+00,-1.127255277590548888e+00,-9.595862566933379689e-01,-2.170234113777974871e-01,-7.182972455258405109e-01,1.537137649887224233e+00,-5.502770457345128596e-01,1.232467247468296723e+00,1.081663427978936998e+00,1.000000000000000000e+00
-1.432060127761308754e+00,-1.386054885591866848e+00,-1.291332034469600876e+00,2.215838787171635904e-01,7.903668513720611966e-01,1.684888491925027099e+00,1.369848732902805510e+00,3.071945888566725014e-01,1.698389945150333036e+00,4.381952680374872067e-01,1.000000000000000000e+00
1.110520076720924898e+00,1.345542979380202064e-01,-4.357889450288293109e-01,-3.717963625619892243e-01,9.630288203612219489e-01,-1.671055471651488489e+00,2.717321957770968965e-01,-6.237635470286750222e-02,7.267070952826000518e-02,-1.478950001109885282e+00,1.000000000000000000e+00
-8.606937896754135453e-01,1.394487621434213231e+00,1.287017002201217952e+00,7.403991515176234772e-01,5.497975779840996724e-01,-5.778013421229554192e-01,-5.368850644433582620e-01,7.707964071660787786e-01,-2.069605851007725872e-01,5.534598174958732519e-01,-1.000000000000000000e+00
-1.317786860144129824e+00,-9.950410955413235836e-01,1.287017002201217952e+00,1.368644632453555887e-01,9.567702069758635686e-01,-3.059527906300169020e-01,7.656078260208928343e-01,-1.514849716587526762e+00,4.455616712543187807e-01,-9.096683356678360310e-02,1.000000000000000000e+00
1.677656188791976921e-01,1.394487621434213231e+00,-1.338211107863615634e+00,4.580191042835694004e-01,9.139412413297361981e-01,1.446070146520413768e+00,6.452289210788341167e-01,-1.535949982047244866e+00,7.968287669478708590e-01,-4.916272444455139778e-01,1.000000000000000000e+00
1.167656710529514363e+00,-1.603284768953279205e+00,1.287017002201217952e+00,-3.099494176325410244e+00,-1.710288303320780079e+00,4.798525187412153725e-01,1.078573387812113982e+00,7.672944219980200320e-02,1.503982501625426904e+00,4.008988586619375849e-01,1.000000000000000000e+00
-1.289218543239834869e+00,-6.040273054907817629e-01,-2.369550722531942988e+00,-1.353469423668938632e+00,1.082604183902688311e+00,-1.177708646790888602e+00,-1.624391178939229352e+00,8.638554612853175385e-01,-8.537974880031498071e-01,-1.221091809011551899e+00,-1.000000000000000000e+00
1.677656188791976921e-01,-1.038487072213606588e+00,5.644132560832740286e-02,1.689691409580039494e+00,-1.324864684868025222e+00,-7.464384074178401773e-01,6.260213263894659486e-01,1.501499310862887793e+00,1.234122739587735218e+00,3.091526242914481859e-01,1.000000000000000000e+00
-9.749670572925925871e-01,1.090365784728234644e+00,-5.647063968623701191e-01,-6.326893569000422435e-01,2.809004803779028836e-01,-1.616523588954360324e+00,-3.132648209058255806e-01,1.476146757100046836e+00,-5.378450190998520508e-01,-1.013354421045336906e+00,-1.000000000000000000e+00
-1.546333395378487685e+00,3.952301579717157898e-01,1.263577465504210462e+00,-1.081598283844978470e+00,9.002151937924591785e-01,2.483153280351632908e-01,-1.227421492571804107e+00,-1.400414754034365439e+00,-9.653102612813507788e-01,-1.190806652866877258e+00,-1.000000000000000000e+00
1.110520076720924898e+00,-8.267558542339209504e-02,-9.983378257570080239e-01,-1.153530117797533006e+00,1.231901625746911089e+00,3.634523442527305970e-01,-1.364846026868189233e+00,-9.713176883091168001e-01,-6.475523070486084443e-01,1.173619020508472000e+00,-1.000000000000000000e+00
-1.317786860144129824e+00,-8.647031655244772352e-01,8.416658049580766354e-01,4.385710427385784982e-01,1.923099286971280131e-01,-6.940472725653319408e-01,-6.121597236808707931e-01,8.205915783404531538e-01,7.209277656003338919e-01,-7.178901149166961870e-01,-1.000000000000000000e+00
